id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
nearwin.S37.Q2,nearwin,2486,How many times did she go after it?,"[2451, 2484]",She kept at it for three hours.,"[2486.0, 2501.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S129.Q2,nearwin,9083,Will he continue?,"[9061, 9081]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S134.Q3,nearwin,9190,Will he succeed?,"[9086, 9095]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S136.Q3,nearwin,9424,Will he get what he wanted?,"[9206, 9233]",he still has the incomplete,"[9477.0, 9496.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S138.Q3,nearwin,9553,How long will it go on?,"[9544, 9551]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S25.Q1,nearwin,1703,Are you suggesting that it's because they were relaxed that they were successful? Or are they relaxed because they're masters? ,"[1585, 1606]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
nearwin.S27.Q1,nearwin,1923,And did this give you a better idea of why they are successful?,"[1868, 1921]",,,1.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],[]
nearwin.S29.Q2,nearwin,2107,And were they all successful in hitting the ten ring?,"[2072, 2105]",At least one archer was successful.,"[2337.0, 2354.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['NoRel:nan', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence']"
nearwin.S35.Q2,nearwin,2285,What is the definition of draw weight?,"[2249, 2270]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S21.Q1,nearwin,1263,What was so special about what these archers did?,"[1095, 1132]",It seems that part of it is that you don't always aim directly at your target if you want to shoot for success.,"[1447.0, 1485.0]",3.0,[],[],['EntRel:nan']
nearwin.S23.Q1,nearwin,1487,What does this have to do with converting success into mastery?,"[1358, 1381]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S30.Q3,nearwin,2285,did the archer hit the ten ring target?,"[2080, 2105]",she hit the 7 ring on the target,"[2285.0, 2306.0]",5.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S37.Q3,nearwin,2486,how did she do overall?,"[2451, 2484]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S39.Q2,nearwin,2626,how did they practice?,"[2516, 2542]",they practiced for three hours,"[2941.0, 2977.0]",5.0,[],[],"['NoRel:nan', 'Explicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S41.Q2,nearwin,2739,was she a fan of T.S. Eliot?,"[2678, 2688]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S43.Q2,nearwin,3023,Why is it so rare in American culture to practice so hard?,"[2744, 2771]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S45.Q2,nearwin,3144,why is it so rare to see that difference between success and mastery?,"[3099, 3142]",mastery is doing it over and over again - success can be just doing it once,"[3147.0, 3179.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S51.Q2,nearwin,3314,why is mastery not the same as excellence?,"[3262, 3304]",Mastery is a serious pursuit and not a one time thing,"[3432.0, 3469.0]",5.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],['Implicit:Expansion.Conjunction']
nearwin.S51.Q3,nearwin,3314,Why is mastery not the same as excellence?,"[3262, 3304]",,,2.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],[]
nearwin.S39.Q3,nearwin,2626,What does star-fished mean?,"[2613, 2624]",,,2.0,[],[],[]
nearwin.S41.Q3,nearwin,2739,What did TS Eliot mean by that still point of the turning world?,"[2700, 2737]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S43.Q3,nearwin,3023,Why is it so rare in American culture?,"[2744, 2771]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S45.Q3,nearwin,3144,What is the difference between success and mastery?,"[3099, 3142]","Success is achieving something, mastery is being able to achieve it time after time.","[3239.0, 3260.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Comparison.Contrast', 'Explicit:Contingency.Condition.Arg2-as-cond']"
nearwin.S78.Q2,nearwin,5588,What was his favorite song?,"[5523, 5540]",His favorite song always had yet not compose.,"[5603.0, 5624.0]",4.0,[],[],['EntRel:nan']
nearwin.S122.Q1,nearwin,8495,What contrasts with a conceptual end?,"[8441, 8477]",there is no conceptual end,"[8503.0, 8536.0]",5.0,['Explicit:Contingency.Cause.Reason'],[],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S124.Q1,nearwin,8645,What did the archery coach say?,"[8594, 8615]",they can't do enough,"[8703.0, 8747.0]",4.0,[],[],['EntRel:nan']
nearwin.S128.Q1,nearwin,8869,Why do they coach?,"[8703, 8732]",eternal struggle,"[9029.0, 9081.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S33.Q2,nearwin,2408,How  many rings is going to hit the ten rings?,"[2063, 2075]",Every one ,"[2469.0, 2484.0]",4.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S38.Q2,nearwin,2516,For how many hours do you see her tenacity ,"[2486, 2514]",Three hours,"[2630.0, 2656.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S40.Q1,nearwin,2683,Why is he looking up the sky?,"[2658, 2681]",Try to find the T.S,"[2739.0, 2771.0]",4.0,[],[],['NoRel:nan']
nearwin.S14.Q1,nearwin,1070,What exactly caused you to change your view?,"[817, 858]",The moment happened when they watched a team of all-female archers.,"[1198.0, 1239.0]",4.0,['Implicit:Expansion.Conjunction'],[],"['EntRel:nan', 'Explicit:Temporal.Synchronous']"
nearwin.S89.Q2,nearwin,6071,Is success really gives us ongoing quest?,"[6040, 6069]",Comparing Olympic silver medalists and bronze medalists is a success to motivate an ongoing quest.,"[6155.0, 6220.0]",5.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation']
nearwin.S91.Q2,nearwin,6361,How frustrated?,"[6292, 6359]",A little bit of happiness after the competition.,"[6361.0, 6395.0]",5.0,[],[],"['Implicit:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result']"
nearwin.S132.Q1,nearwin,9083,Is it good to always require more?,"[9061, 9081]",that's what mastery is about,"[9158.0, 9188.0]",4.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Contingency.Cause.Reason']
nearwin.S120.Q1,nearwin,8428,Why are masters not experts?,"[8404, 8427]",they realize there is no conceptual end,"[8503.0, 8536.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S93.Q2,nearwin,6780,What motivate them to buy more tickets?,"[6725, 6778]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S99.Q2,nearwin,6964,How does that relevant putting goals and change our view altogether?,"[6910, 6962]",We tend to separate them at distance.,"[6964.0, 6998.0]",4.0,[],[],"['EntRel:nan', 'AltLex:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']"
nearwin.S85.Q2,nearwin,5802,What examples we don't know of?,"[5760, 5800]",It's Dunning-Kruger effect.,"[5802.0, 5840.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S87.Q2,nearwin,5953,How can we do with knowledge?,"[5907, 5951]",Gotta learn just a bit ,"[5966.0, 5998.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['EntRel:nan', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Conjunction']"
nearwin.S128.Q2,nearwin,8869,Does anybody become an expert and overcome the feeling of not being 100% great in what they do?,"[8703, 8732]",Apparently experts do not exist as you can always become better at what you do so being a master is the ultimate. ,"[9040.0, 9081.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S132.Q2,nearwin,9083,Does the writer of this paragraph feel more confident and like a master now?,"[8971, 8983]",The write insinuates that they do in fact see their self as a master.,"[9158.0, 9188.0]",4.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Contingency.Cause.Reason']
nearwin.S90.Q2,nearwin,6222,What is the difference between a silver and bronze medalist after a competition?,"[6132, 6200]","Bronze medalists are just happy to have won a medal at all, while silver medalists think more about the next competition.","[6465.0, 6514.0]",5.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],"['Implicit:Expansion.Instantiation', 'Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S92.Q2,nearwin,6516,Do more silver medalists go on to win gold than bronze medalists?,"[6465, 6514]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S96.Q2,nearwin,6855,Does the gambling industry still do this?,"[6538, 6594]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S100.Q2,nearwin,7048,Do near winners go on to win more often than non-near winners?,"[6870, 6895]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S30.Q4,nearwin,2285,How long has she been doing archery to have that amount of strength? She sounds very proficient.,"[2232, 2283]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S37.Q4,nearwin,2486,How long did she keep at it?,"[2451, 2484]",She kept at it for three hours.,"[2486.0, 2515.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S39.Q4,nearwin,2626,"She must've put in a lot of effort, huh?","[2581, 2624]",,,2.0,[],[],[]
nearwin.S110.Q3,nearwin,8014,What type of win?,"[7904, 7912]",leading edge,"[8057.0, 8073.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S117.Q3,nearwin,8255,why would they put imperfections in textiles?,"[8216, 8253]",called a spirit line,"[8276.0, 8287.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S41.Q4,nearwin,2739,What kind of books did they write?,"[2658, 2699]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S43.Q4,nearwin,3023,Why do you think that is?,"[2773, 2825]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S45.Q4,nearwin,3144,Did it move you in a meaningful way?,"[3023, 3071]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S51.Q4,nearwin,3314,What is the subtle difference?,"[3262, 3304]","Mastery is not a commitment to a goal, but a constant pursuit.","[3443.0, 3469.0]",4.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],['Implicit:Expansion.Conjunction']
nearwin.S119.Q3,nearwin,8404,is weaving a bad job?,"[8334, 8340]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S121.Q3,nearwin,8479,what is a conceptual end?,"[8463, 8477]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],[]
nearwin.S123.Q3,nearwin,8538,What is a master?,"[8487, 8494]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S125.Q4,nearwin,8749,Why tell them out of earshot?,"[8645, 8674]",not enouigh techniques,"[8749.0, 8801.0]",5.0,[],[],['EntRel:nan']
nearwin.S131.Q4,nearwin,9040,He is giving himself to what?,"[9004, 9026]",unfinished path,"[9040.0, 9081.0]",5.0,[],[],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S81.Q2,nearwin,5626,How can we stay at our own leading edge?,"[5427, 5463]",,,1.0,['NoRel:nan'],[],[]
nearwin.S86.Q2,nearwin,5841,How does the Dunning-Kruger effect help?,"[5818, 5839]",It can lead you to learn/do/know more.,"[6027.0, 6069.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['NoRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S88.Q2,nearwin,5999,How does learning that you don't know much help you?,"[5966, 5996]","A near win, or not knowing everything you thought you did, can make you want to know/learn more.","[6027.0, 6069.0]",4.0,['NoRel:nan'],['NoRel:nan'],"['NoRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S113.Q1,nearwin,8146,What creation myth has the deliberate incomplete?,"[8088, 8144]",Navajo spirit line,"[8274.0, 8306.0]",3.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['EntRel:nan']
nearwin.S118.Q1,nearwin,8361,Why do the creators want a way out?,"[8325, 8359]",to keep working,"[8370.0, 8402.0]",5.0,"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
nearwin.S42.Q1,nearwin,2896,Why culture is there little thats vocation about any more ,"[2827, 2859]",American culture ,"[2919.0, 2952.0]",4.0,[],[],['NoRel:nan']
nearwin.S44.Q1,nearwin,3036,Why do you have to align you body for three hours ,"[2990, 3021]",I did that in order to hit the target ,"[3181.0, 3225.0]",4.0,['Explicit:Contingency.Cause.Reason'],[],"['EntRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S48.Q1,nearwin,3262,How many rings is success hitting ?,"[3144, 3179]",Its hitting ten rings ,"[3262.0, 3304.0]",4.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Explicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S113.Q2,nearwin,8146,"What room are you in, or what do you mean?","[7902, 7925]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S118.Q2,nearwin,8361,Do the Navajo think that the passion they put into creating things gets that creative energy stuck in what they create and may cause issues losing that creativity in their work if they DON'T make a spirit line?,"[8322, 8359]",A spirit line is made so that they have a reson to continue making work so I was right in thinking that this is why a spirit line is made.,"[8370.0, 8402.0]",4.0,"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
nearwin.S120.Q2,nearwin,8428,What makes someone an expert then?,"[8404, 8427]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S37.Q5,nearwin,2486,Did she finally hit the target?,"[2451, 2484]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S39.Q5,nearwin,2626,Are they practicing again tomorrow?,"[2516, 2542]",,,1.0,[],[],[]
nearwin.S41.Q5,nearwin,2739,How were the other archers?,"[2626, 2656]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S43.Q5,nearwin,3023,What is good about American culture?,"[2739, 2771]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S45.Q5,nearwin,3144,Did you try your hand at archery?,"[3055, 3097]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S51.Q5,nearwin,3314,What is mastery?,"[3262, 3312]",mastery is constantly pursuing a goal or success,"[3479.0, 3495.0]",4.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],['Explicit:Expansion.Substitution.Arg2-as-subst']
nearwin.S122.Q2,nearwin,8495,Is being a master at something better than being an expert?,"[8479, 8494]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S124.Q2,nearwin,8645,Does the archery coach consider their self a master?,"[8586, 8615]",the coach believes a path is always unfinished and requires more to be even better considering themselves a master at archery.,"[9040.0, 9081.0]",5.0,[],[],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S16.Q2,nearwin,1027,What converts success into mastery?,"[981, 1026]",Almost being successful turns it into mastery,"[1092.0, 1132.0]",3.0,['EntRel:nan'],['EntRel:nan'],['Implicit:Expansion.Conjunction']
nearwin.S20.Q2,nearwin,1134,anything else?,"[1092, 1132]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S2.Q2,nearwin,205,What did you learn exactly?,"[177, 203]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S10.Q2,nearwin,774,The neighbor stole it?,"[748, 773]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S12.Q2,nearwin,860,How much was it?,"[774, 799]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S124.Q3,nearwin,8645,What do you mean?,"[8613, 8643]",ways to win,"[8777.0, 8801.0]",3.0,[],[],['EntRel:nan']
nearwin.S128.Q3,nearwin,8869,How does that apply in practical terms here?,"[8834, 8867]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S132.Q3,nearwin,9083,What is your unfinished path?,"[9040, 9055]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S30.Q5,nearwin,2285,Did she make the shot?,"[2026, 2037]",She made several bad hits.,"[2285.0, 2306.0]",5.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S52.Q1,nearwin,3432,What is as same as excellence ?,"[3314, 3342]",Mastery,"[3432.0, 3469.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S13.Q3,nearwin,958,Why is success just a 'moment'?,"[876, 895]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
nearwin.S6.Q2,nearwin,424,What type of elements?,"[360, 379]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S8.Q2,nearwin,559,What did she think about her early works?,"[435, 483]",She didn't think too highly of it,"[578.0, 612.0]",5.0,['EntRel:nan'],[],['EntRel:nan']
nearwin.S113.Q3,nearwin,8146,What different ways?,"[7856, 7884]",Intentionally leave an imperfection,"[8291.0, 8306.0]",4.0,['Implicit:Expansion.Instantiation'],[],['EntRel:nan']
nearwin.S118.Q3,nearwin,8361,A way out to what?,"[8334, 8359]",Continue making work,"[8382.0, 8402.0]",4.0,"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
nearwin.S120.Q3,nearwin,8428,What else do masters do?,"[8404, 8427]",Finish what they started,"[8441.0, 8477.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Contingency.Cause.Reason', 'Explicit:Contingency.Cause.Reason']"
nearwin.S122.Q3,nearwin,8495,What else makes them masters?,"[8479, 8494]",They realize there are no endings,"[8503.0, 8536.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S124.Q4,nearwin,8645,Told you what?,"[8586, 8615]",They can't do enough,"[8703.0, 8732.0]",5.0,[],[],['EntRel:nan']
nearwin.S128.Q4,nearwin,8869,How to overcome this feeling?,"[8749, 8776]",Accepting imperfection,"[8989.0, 9038.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S132.Q4,nearwin,9083,How to accept this?,"[9040, 9081]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S113.Q4,nearwin,8146,How are the different ways?,"[7848, 7870]",,,2.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S118.Q4,nearwin,8361,How does that apply here?,"[8325, 8359]",,,1.0,"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']",[]
nearwin.S120.Q4,nearwin,8428,Do you consider yourself a master?,"[8404, 8411]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S122.Q4,nearwin,8495,What's the conceptual end for you?,"[8463, 8477]",,,1.0,['Explicit:Contingency.Cause.Reason'],[],[]
nearwin.S1.Q3,nearwin,177,Why do you admire Elizabeth Murray?,"[151, 175]",The author learned a lot from her.,"[177.0, 203.0]",4.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason']
nearwin.S5.Q3,nearwin,344,Why did you specifically like her paintings from the 1970s?,"[295, 342]",,,2.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S7.Q3,nearwin,485,What motifs and elements showed up again later in her work?,"[355, 404]",,,1.0,['EntRel:nan'],[],[]
nearwin.S9.Q3,nearwin,645,What made the early painting so different from later works?,"[485, 518]",,,1.0,['Explicit:Expansion.Instantiation'],[],[]
nearwin.S11.Q3,nearwin,801,Why did she think the trashed painting wasn't good enough to keep?,"[697, 728]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S38.Q3,nearwin,2516,"What is ""she"" doing?","[2451, 2484]",Something with archery,"[2544.0, 2562.0]",4.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S19.Q3,nearwin,1070,Who decides someone has mastered an art?,"[997, 1026]",,,2.0,['Implicit:Expansion.Conjunction'],[],[]
nearwin.S40.Q2,nearwin,2683,What/who is T.S.?,"[2665, 2681]","It was just cut off and should have been T.S. Eliot, the author.","[2683.0, 2688.0]",5.0,[],[],['Implicit:Expansion.Conjunction']
nearwin.S33.Q3,nearwin,2408,"What is the ""ten ring""?","[2089, 2105]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[],[]
nearwin.S129.Q3,nearwin,9083,What type of team is being referenced?,"[8743, 8747]",,,1.0,['NoRel:nan'],[],[]
nearwin.S134.Q4,nearwin,9190,What is being mastered?,"[9166, 9188]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
nearwin.S136.Q4,nearwin,9424,Are we comparing art to a sport?,"[9355, 9397]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S72.Q3,nearwin,4958,Why is it good to strive to be perfect when it cannot be reached?,"[4912, 4956]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S74.Q3,nearwin,5141,Again why is this something worth pursuing?,"[5051, 5094]",Acheiving these near wins is better than not trying and keeps us heading in a positive direction.,"[5379.0, 5415.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S76.Q3,nearwin,5368,What else are Ben's triumphs for?,"[5309, 5366]",Having near wins makes of thrive and stay sharp.,"[5417.0, 5463.0]",4.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],['NoRel:nan']
nearwin.S80.Q3,nearwin,5465,Are there any other reasons to pursue mastery?,"[5417, 5463]",Looking forward to what is to come is a source of happiness.,"[5527.0, 5582.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S84.Q3,nearwin,5626,Is there more wisdom to be learned from mastery?,"[5465, 5507]",As we keep learning we discover things we thought we knew we didn't know.,"[5742.0, 5777.0]",5.0,['NoRel:nan'],['NoRel:nan'],"['NoRel:nan', 'Explicit:Contingency.Cause.Reason']"
nearwin.S70.Q3,nearwin,4814,Is this pursuit of mastery a good or bad thing?,"[4680, 4733]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S138.Q4,nearwin,9553,What is the ideal end?,"[9524, 9551]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S119.Q4,nearwin,8404,Why do they need a way out?,"[8325, 8359]",,,2.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S42.Q2,nearwin,2896,"What the heck is meant by the ""still point of the turning world""?","[2705, 2737]",,,1.0,[],[],[]
nearwin.S44.Q2,nearwin,3036,"Why is the person ""in obscurity""?","[3009, 3021]",,,1.0,['Explicit:Contingency.Cause.Reason'],[],[]
nearwin.S48.Q2,nearwin,3262,Who is the author in relation to the person being discussed?,"[3044, 3097]",,,1.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S52.Q2,nearwin,3432,Why do you view success as a one time thing?,"[3344, 3367]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S110.Q4,nearwin,8014,What more is there to do?,"[7780, 7804]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S117.Q4,nearwin,8255,Why would people add a deliberate imperfection?,"[8196, 8253]",An excuse and reason to continue making work.,"[8370.0, 8402.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
nearwin.S97.Q1,nearwin,7048,Why does it make people view it this way?,"[6899, 6926]",It makes it more precise.,"[7219.0, 7269.0]",4.0,['NoRel:nan'],['NoRel:nan'],['Explicit:Comparison.Contrast']
nearwin.S65.Q3,nearwin,4614,Why was Franz Kafka so hard on himself?,"[4234, 4262]",It seems likely the pursuit of mastery and to never be perfect plauged him but I am not sure.,"[4614.0, 4671.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S121.Q4,nearwin,8479,When are people experts?,"[8404, 8427]",They realize there isn't a conceptual end.,"[8503.0, 8536.0]",5.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S123.Q4,nearwin,8538,Why isn't there a conceptual end?,"[8521, 8536]",You can't give enough advice to overcome near wins and win every time.,"[8824.0, 8867.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S125.Q5,nearwin,8749,Why was this said out of earshot?,"[8645, 8674]",There aren't enough techniques to help them overcome constant near wins.,"[8824.0, 8867.0]",5.0,[],[],['EntRel:nan']
