id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
investment.S99.Q1,investment,5967,"So, Hesta would be a good investment?","[5761, 5781]",Australians care about their fund members.,"[5967.0, 5985.0]",3.0,[],[],['Explicit:Contingency.Cause.Result']
investment.S112.Q1,investment,6604,Why are they concerned with ESG?,"[6572, 6603]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S116.Q1,investment,6845,Why don't they want to use the portfolio to make policy statements?,"[6785, 6842]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S87.Q2,investment,5339,What does outperforming entail?,"[5268, 5308]",,,1.0,['Implicit:Expansion.Substitution.Arg1-as-subst'],[],[]
investment.S89.Q2,investment,5445,Why is it not causation?,"[5339, 5357]",,,1.0,['NoRel:nan'],[],[]
investment.S91.Q2,investment,5600,Why wouldn't the investors be engaged?,"[5538, 5599]",,,1.0,[],[],[]
investment.S93.Q2,investment,5661,Who are Hesta?,"[5654, 5659]",Retirement fund for health and community services employees in Australia,"[5672.0, 5744.0]",5.0,[],[],['Implicit:Expansion.Instantiation']
investment.S99.Q2,investment,5967,Why do they believe ESG has the potential to impact risks and returns?,"[5801, 5850]",,,1.0,[],[],[]
investment.S97.Q1,investment,5987,What is ESG?,"[5801, 5804]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S112.Q2,investment,6604,What are the negative impacts of ESG?,"[6576, 6601]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S116.Q2,investment,6845,Do a lot of investors use ESG?,"[6611, 6641]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S17.Q3,investment,1320,How are they economic issues?,"[1254, 1269]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S22.Q3,investment,1497,How do we resist this?,"[1472, 1495]",,,1.0,"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']",['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S24.Q3,investment,1617,What do you mean by 'purpose'?,"[1599, 1606]",The response pertains to financial purposes.,"[1712.0, 1726.0]",5.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation']
investment.S151.Q1,investment,8675,How do we choose better actions?,"[8622, 8673]",We need to prepare ourselves for worries.,"[8992.0, 9038.0]",3.0,[],[],['NoRel:nan']
investment.S153.Q1,investment,8918,What is based on scientific consensus?,"[8741, 8789]",,,1.0,['Implicit:Expansion.Exception.Arg2-as-excpt'],[],[]
investment.S157.Q1,investment,9127,What two things does sustainable investing do?,"[9081, 9125]",Sacrificing performance but reducing the damage to the planet.,"[9153.0, 9184.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S163.Q1,investment,9281,How do we keep the economy safe?,"[9166, 9203]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S142.Q2,investment,8288,What should we do to better plan for retirement?,"[8160, 8201]",,,1.0,['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast'],[]
investment.S149.Q2,investment,8460,What sustainability risks can we avoid?,"[8326, 8360]",,,1.0,[],[],[]
investment.S26.Q3,investment,1826,What does the financial data look like in terms of hard stats?,"[1712, 1726]","The data is outlined in terms of the ESG concepts, such as the environmental and social factors.","[2125.0, 2154.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
investment.S28.Q3,investment,2002,How do we evaluate ESG?,"[1917, 1964]","Environment pertains to how we use resources, social pertains to human capital, and governance has not yet been addressed.","[2002.0, 2041.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S32.Q3,investment,2283,How does this benefit humans in terms of their basic human rights?,"[2224, 2281]",It benefits them in terms of protecting their health as well as that of the planet.,"[2593.0, 2629.0]",5.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['AltLex:Expansion.Equivalence', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S36.Q3,investment,2415,How should boards and investors handle the oversight?,"[2313, 2335]",They should handle it in a way that protects people and the planet.,"[2569.0, 2629.0]",5.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],"['AltLex:Expansion.Equivalence', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S155.Q1,investment,9068,What is the best insurance to get?,"[8992, 9026]",,,1.0,[],[],[]
investment.S113.Q2,investment,6845,so what do they do there?,"[6756, 6774]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S118.Q2,investment,6983,why does this person let it get under their skin?,"[6875, 6888]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S120.Q2,investment,7061,what does he want to clarify?,"[7031, 7048]",he thinks others think that he can do more than he actually can.,"[7124.0, 7142.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S122.Q2,investment,7270,why doesnt he just change his job if he doesnt like it so much?,"[7061, 7115]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S124.Q2,investment,7331,what is he talking about?,"[7293, 7329]",insitutional investors hold the key,"[7349.0, 7375.0]",4.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S128.Q2,investment,7421,what does he think should change?,"[7395, 7420]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S132.Q2,investment,7496,can it be changed?,"[7425, 7445]",,,1.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S97.Q2,investment,5987,Do a lot of Australians invest in Hesta?,"[5703, 5744]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],[]
investment.S102.Q2,investment,6050,What is CalPERS?,"[6022, 6029]",CalPERS is a large pension fund for public employees in California.,"[6082.0, 6112.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S104.Q2,investment,6232,Are there any more examples?,"[6050, 6057]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S106.Q2,investment,6356,How are they integrating ESG?,"[6297, 6326]",,,2.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S108.Q2,investment,6532,What are the three forms of capital?,"[6508, 6530]","The three forms of capital have to do with financial, human and physical interests.","[6532.0, 6562.0]",5.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S77.Q2,investment,4981,Will it continue?,"[4910, 4931]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S83.Q2,investment,5008,What will you do?,"[4995, 5006]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S158.Q2,investment,9281,Performance of what?,"[9252, 9279]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S165.Q2,investment,9384,Like what?,"[9371, 9382]",It elaborates that whatever they're looking at pokes fun at climate change issues.,"[9458.0, 9482.0]",5.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S167.Q2,investment,9420,What do you like?,"[9384, 9419]",I guess they're laughing at the joke in some climate change-related comic strip they're reading.,"[9428.0, 9469.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S169.Q2,investment,9525,What side are you on?,"[9500, 9523]",,,2.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S171.Q2,investment,9708,So you must believe in climate change.,"[9619, 9639]",,,1.0,[],[],[]
investment.S89.Q3,investment,5445,What's the next step for environmentally conscious companies?,"[5387, 5411]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S87.Q3,investment,5339,Correlation to what?,"[5318, 5337]",Companies that worry about climate change are doing well financially.,"[5387.0, 5443.0]",3.0,['Implicit:Expansion.Substitution.Arg1-as-subst'],['Implicit:Expansion.Substitution.Arg1-as-subst'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S122.Q3,investment,7270,Why are companies and investors not responsible?,"[7061, 7115]",,,2.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S124.Q3,investment,7331,How are they compatible?,"[7270, 7288]",institutional investors are the x-factor in sustainability,"[7335.0, 7393.0]",3.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S62.Q3,investment,4424,What are their plans?,"[4294, 4310]",,,1.0,['NoRel:nan'],[],[]
investment.S69.Q3,investment,4513,What is your evidence for more?,"[4472, 4487]",,,1.0,['NoRel:nan'],[],[]
investment.S71.Q3,investment,4633,How much better financially?,"[4564, 4591]",stocks are similar,"[4653.0, 4708.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S73.Q3,investment,4752,What are some other indicators?,"[4720, 4727]",other indices and gold,"[4757.0, 4784.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S75.Q2,investment,4910,Are there more indicators?,"[4868, 4873]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],[]
investment.S85.Q3,investment,5239,What are the best climate change companies?,"[5177, 5208]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S91.Q3,investment,5600,Are investors not working on/with these environmentally conscious companies?,"[5580, 5599]","Some are, especially one called ""Hesta.""","[5600.0, 5614.0]",3.0,[],[],['AltLex:Hypophora']
investment.S93.Q3,investment,5661,What is Hesta doing?,"[5654, 5659]",They're working on/with ESG to give members good returns.,"[5903.0, 5921.0]",4.0,[],[],['Explicit:Contingency.Cause.Result']
investment.S99.Q3,investment,5967,What is ESG?,"[5801, 5838]",,,1.0,[],[],[]
investment.S97.Q3,investment,5987,What is ESG doing?,"[5801, 5832]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S78.Q3,investment,5008,Want more what?,"[4981, 5006]",Performance of top companies,"[5081.0, 5128.0]",3.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Instantiation']
investment.S102.Q3,investment,6050,CalPERS is an example of what?,"[6022, 6048]",It's a pension fund that invests for Californians.,"[6065.0, 6112.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S104.Q3,investment,6232,What is CalPERS doing?,"[6050, 6057]",Working on climate conscious investments.,"[6259.0, 6293.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S106.Q3,investment,6356,What is ESG?,"[6297, 6326]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S108.Q3,investment,6532,What are the three forms of capital?,"[6508, 6530]","money, people and things","[6532.0, 6562.0]",5.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S112.Q3,investment,6604,How is ESG concerning?,"[6583, 6601]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S116.Q3,investment,6845,Why shouldn't portfolios make statements?,"[6807, 6843]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S128.Q3,investment,7421,Why are they xfactor?,"[7367, 7375]",they have the money,"[7451.0, 7494.0]",3.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[],"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A', 'EntRel:nan']"
investment.S132.Q3,investment,7496,But why should they give their money?,"[7451, 7494]",,,2.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],['AltLex:Expansion.Substitution.Arg2-as-subst'],[]
investment.S113.Q3,investment,6845,Why did they not see your point?,"[6665, 6696]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S118.Q3,investment,6983,Why does it get under your skin?,"[6870, 6888]",indefinite social obligations and prudent investing and finance theory,"[7160.0, 7231.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']"
investment.S120.Q3,investment,7061,Why are their eyes rolling when you speak to them?,"[6988, 7014]",,,2.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S10.Q2,investment,802,What are some better-performing could be suggested?,"[766, 800]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S12.Q2,investment,882,What we already know?,"[849, 880]","Population is growing, and everybody already aware of that","[882.0, 932.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction']"
investment.S16.Q2,investment,1170,How true climate change just keep increasing?,"[1133, 1168]",,,2.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S20.Q2,investment,1320,How is that risky?,"[1291, 1318]",Complicated to explain the risk and return,"[1324.0, 1347.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction']
investment.S40.Q3,investment,2907,Is sustainability attainable?,"[2736, 2750]",yes,"[3033.0, 3069.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S42.Q3,investment,3142,Why is it the root of growth,"[3055, 3069]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S44.Q3,investment,3261,Why is ESG the future?,"[3161, 3178]",lots of opportunities,"[3261.0, 3309.0]",5.0,['Implicit:Expansion.Equivalence'],[],['Implicit:Expansion.Equivalence']
investment.S33.Q3,investment,2415,What is the overall meaning?,"[2372, 2413]",ESG,"[2419.0, 2422.0]",5.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S38.Q3,investment,2730,how successful is esg,"[2569, 2589]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S6.Q2,investment,431,Why it's reckless to ignore them?,"[398, 429]",risking a future long-term,"[452.0, 487.0]",5.0,['Explicit:Contingency.Cause+Belief.Reason+Belief'],['Explicit:Contingency.Cause+Belief.Reason+Belief'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Contingency.Cause+Belief.Reason+Belief']"
investment.S8.Q2,investment,625,How big the power to influence the institutional investors?,"[533, 553]","pension funds, foundation and endowments show a big power play","[625.0, 691.0]",4.0,[],[],"['Explicit:nan', 'Explicit:Expansion.Conjunction']"
investment.S2.Q2,investment,267,What sustainability we are talking about?,"[251, 265]",environmental and social issues are the main concern in sustainability.,"[327.0, 383.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S48.Q3,investment,3388,How is ESG driving hard results?,"[3352, 3387]",more mobile workplace,"[3660.0, 3681.0]",4.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result']"
investment.S52.Q3,investment,3532,what is the cloud enviroment?,"[3466, 3503]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S14.Q2,investment,1246,What other issues are they besides environmental and social?,"[1193, 1244]",They are economic issues.,"[1246.0, 1269.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S21.Q2,investment,1472,What can we do instead of ignoring the issues?,"[1452, 1470]",,,1.0,"['Implicit:Comparison.Contrast', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']","['Implicit:Comparison.Contrast', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']",[]
investment.S23.Q2,investment,1520,What should I do instead?,"[1497, 1518]",,,1.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S25.Q2,investment,1728,Do investors look at anything other than financial data?,"[1673, 1726]","They should look at environmental, social, and governance issues.","[1912.0, 1964.0]",5.0,[],[],"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']"
investment.S27.Q2,investment,1895,What else should investors be looking at?,"[1871, 1893]","They should also look at environmental, social, and governance factors.","[1912.0, 1964.0]",5.0,"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']","['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']","['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']"
investment.S29.Q2,investment,2125,What is involved with governance?,"[1990, 2000]","Governance includes the company's boards, investors, and general oversight.","[2287.0, 2335.0]",5.0,['Implicit:Expansion.Conjunction'],[],['Explicit:Expansion.Conjunction']
investment.S35.Q2,investment,2367,Why is it important that investors look at ESG?,"[2125, 2154]",Looking at the ESG makes investing more sustainable.,"[2461.0, 2522.0]",3.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
investment.S46.Q1,investment,3432,What is an example of leveraging ESG?,"[3314, 3355]",use the cloud,"[3454.0, 3503.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S53.Q1,investment,3629,Did State Street do anything else to drive results?,"[3586, 3627]",lower costs and emissions,"[3804.0, 3858.0]",4.0,['AltLex:Contingency.Cause.Result'],['AltLex:Contingency.Cause.Result'],"['AltLex:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction']"
investment.S55.Q1,investment,3860,Are there other environmental benefits?,"[3852, 3858]",like taking cars off the road,"[3871.0, 3916.0]",3.0,['AltLex:Expansion.Equivalence'],['AltLex:Expansion.Equivalence'],"['AltLex:Expansion.Instantiation', 'AltLex:Expansion.Equivalence']"
investment.S57.Q1,investment,3937,Are there social benefits involved?,"[3921, 3936]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S59.Q1,investment,4125,What did the water business do?,"[4109, 4123]",met global demand,"[4357.0, 4422.0]",4.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['EntRel:nan']
investment.S61.Q1,investment,4172,Did Pentair profit?,"[4134, 4148]",,,2.0,['Implicit:Contingency.Cause.Reason'],[],[]
investment.S67.Q1,investment,4424,Was Pentair socially responsible?,"[4236, 4251]",,,1.0,['NoRel:nan'],[],[]
investment.S61.Q2,investment,4172,Why is it a really big bet?,"[4125, 4148]",There's more growth in water than in power tools.,"[4223.0, 4271.0]",5.0,['Implicit:Contingency.Cause.Reason'],[],"['AltLex:Hypophora', 'Implicit:Contingency.Cause.Reason']"
investment.S67.Q2,investment,4424,When did the New World become the New World?,"[4314, 4347]",,,1.0,['NoRel:nan'],[],[]
investment.S164.Q2,investment,9365,Is it a big hoax or is it real?,"[9305, 9320]",,,1.0,['NoRel:nan'],[],[]
investment.S129.Q2,investment,7496,What do institutional investors do for money?,"[7335, 7348]",They invest in the stock market and bond market,"[7594.0, 7600.0]",3.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],[],['Implicit:Expansion.Conjunction']
investment.S145.Q2,investment,8406,Is it exaggerated or overstated?,"[8335, 8387]",,,1.0,[],[],[]
investment.S150.Q2,investment,8591,What kinds of risks?,"[8540, 8589]",Not very urgent risks,"[8604.0, 8638.0]",3.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],"['AltLex:Hypophora', 'Explicit:Comparison.Contrast']"
investment.S152.Q2,investment,8791,what type of scientific consensus?,"[8769, 8789]",,,1.0,[],[],[]
investment.S154.Q2,investment,8957,Where at then?,"[8918, 8955]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S156.Q2,investment,9075,Does insurance protect you?,"[8992, 9038]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S160.Q2,investment,9246,How are we reducing risks to our planet?,"[9153, 9184]",,,1.0,[],[],[]
investment.S144.Q3,investment,8234,What would cause the world to become less secure?,"[8206, 8210]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S148.Q3,investment,8406,Why would this risk be exaggerated?,"[8364, 8375]",,,1.0,[],[],[]
investment.S46.Q2,investment,3432,What's the example?,"[3388, 3430]","in 2012, state street migration","[3435.0, 3478.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S53.Q2,investment,3629,What are some other automation projects?,"[3599, 3627]",,,2.0,['AltLex:Contingency.Cause.Result'],['AltLex:Contingency.Cause.Result'],[]
investment.S55.Q2,investment,3860,What else are you doing for sustainability?,"[3804, 3858]",sold business to reinvest in sustainability,"[4078.0, 4123.0]",5.0,['AltLex:Expansion.Equivalence'],['AltLex:Expansion.Equivalence'],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S57.Q2,investment,3937,What else are you doing for sustainability?,"[3860, 3916]",pentair sale used to fund sustainable business,"[4078.0, 4123.0]",5.0,['NoRel:nan'],[],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S140.Q3,investment,7942,What does ESG stand for?,"[7921, 7924]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S59.Q2,investment,4125,Any other examples?,"[3937, 3952]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S78.Q4,investment,5008,More of what?,"[4981, 5006]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S85.Q4,investment,5239,Who determines these best practices?,"[5162, 5190]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S87.Q4,investment,5339,Outperformed in general or their individual history?,"[5268, 5308]",,,1.0,['Implicit:Expansion.Substitution.Arg1-as-subst'],[],[]
investment.S138.Q3,investment,7771,What exactly does GDP stand for?,"[7679, 7682]",,,1.0,['NoRel:nan'],[],[]
investment.S134.Q2,investment,7578,Why is the global stock market worth 55 trillion dollars?,"[7557, 7559]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S136.Q2,investment,7645,Who has the most power over all of this money?,"[7605, 7613]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
investment.S93.Q4,investment,5661,What is the vanguard?,"[5620, 5652]",,,1.0,[],[],[]
investment.S99.Q4,investment,5967,"So, is Hesta not interested in the environment?","[5661, 5702]",,,1.0,[],[],[]
investment.S97.Q4,investment,5987,How do they measure risk?,"[5805, 5838]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S46.Q3,investment,3432,What business results are they achieving?,"[3322, 3355]",Migrating applications to the cloud,"[3454.0, 3503.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S53.Q3,investment,3629,What projects?,"[3589, 3627]",,,1.0,['AltLex:Contingency.Cause.Result'],['AltLex:Contingency.Cause.Result'],[]
investment.S55.Q3,investment,3860,What other initiatives?,"[3629, 3650]",Pentair investing in water,"[4109.0, 4123.0]",4.0,['AltLex:Expansion.Equivalence'],[],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S89.Q4,investment,5445,Who doubted that it would be compatible?,"[5387, 5443]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S91.Q4,investment,5600,Engaged in the environment?,"[5538, 5599]",,,1.0,[],[],[]
investment.S106.Q4,investment,6356,CalPERS or Hesta is moving in this direction?,"[6232, 6293]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S108.Q4,investment,6532,What are the three forms of capital?,"[6508, 6530]","the three forms are financial, human, and physical","[6532.0, 6562.0]",5.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S112.Q4,investment,6604,Why does ESG cause concern?,"[6576, 6601]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S116.Q4,investment,6845,Does this mean they aren't taking enough risks?,"[6665, 6696]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S57.Q3,investment,3937,What else have you done?,"[3918, 3936]",Pentair reinvest in water,"[4078.0, 4123.0]",5.0,['NoRel:nan'],['NoRel:nan'],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S59.Q3,investment,4125,What did that accomplish?,"[4078, 4123]",More growth in water,"[4223.0, 4251.0]",4.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],"['AltLex:Hypophora', 'Implicit:Contingency.Cause.Reason']"
