id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
prosthetic.S6.Q5,prosthetic,635,Where do you live now?,"[557, 605]",It suggests that she still lives in Sierra Leone,"[635.0, 681.0]",3.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail']
prosthetic.S8.Q5,prosthetic,938,How old are you now?,"[752, 782]",,,1.0,['AltLex:Contingency.Cause.Reason'],[],[]
prosthetic.S10.Q5,prosthetic,1054,Did the prosthetic sockets get fixed?,"[985, 1022]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
prosthetic.S12.Q5,prosthetic,1302,How did they cope with the situation in the mean time?,"[1211, 1258]",,,1.0,['Implicit:Comparison.Concession+SpeechAct.Arg2-as-denier+SpeechAct'],['Implicit:Comparison.Concession+SpeechAct.Arg2-as-denier+SpeechAct'],[]
prosthetic.S16.Q5,prosthetic,1428,Are there new methods for prosthetists?,"[1311, 1356]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
prosthetic.S20.Q5,prosthetic,1619,Are there other consequences from uncomfortable sockets?,"[1428, 1484]",,,1.0,['Implicit:Contingency.Cause.Reason'],[],[]
prosthetic.S31.Q5,prosthetic,2882,Did these sockets change many people's lives?,"[2804, 2851]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
prosthetic.S14.Q5,prosthetic,1561,What are the new methods for creating sockets?,"[1311, 1356]",,,1.0,['AltLex:Comparison.Concession.Arg2-as-denier'],[],[]
prosthetic.S21.Q5,prosthetic,1739,Did a solution for this problem get discovered?,"[1619, 1661]",Not yet,"[1875.0, 1887.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Implicit:Expansion.Conjunction']"
prosthetic.S23.Q5,prosthetic,1925,How long did it take for a new solution?,"[1893, 1922]",,,2.0,"['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Result']","['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Result']",[]
prosthetic.S25.Q5,prosthetic,2276,Are these sockets expensive or affordable?,"[1970, 2004]",Cheap,"[2492.0, 2530.0]",4.0,"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence']",[],['Explicit:Expansion.Level-of-detail.Arg1-as-detail']
prosthetic.S27.Q5,prosthetic,2462,Are these sockets durable?,"[2338, 2375]",Seems to be durable,"[2750.0, 2790.0]",3.0,['Explicit:Expansion.Level-of-detail.Arg1-as-detail'],['Explicit:Expansion.Level-of-detail.Arg1-as-detail'],"['Implicit:Expansion.Instantiation', 'EntRel:nan', 'Explicit:Expansion.Conjunction']"
prosthetic.S29.Q5,prosthetic,2691,Did the veteran find the new socket to be comfortable?,"[2587, 2622]","Very comfortable, soft","[2725.0, 2738.0]",5.0,[],[],"['Implicit:Expansion.Instantiation', 'EntRel:nan']"
prosthetic.S2.Q5,prosthetic,332,Was your village burned down?,"[299, 330]",Yes,"[481.0, 506.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Explicit:Temporal.Synchronous', 'Implicit:Contingency.Cause.Result']"
